,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode81,barcode82,barcode83,barcode84,barcode85,barcode88,barcode89
264,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Pseudolabrys sp. FHR47,2562284,0.0025860329840747,0.0025361070572435,0.0022654002627003,0.0020073116117476,0.0023172266166715,0.0023211463572598,0.0021956393276503,0.0022515828885464,0.0024906274482315,0.0031866884059795,0.0030779814472884,0.0022100196350899,0.0020930558373273,0.0029986674445514,0.003113503128803,0.0019437453837536,0.0032751492866143,0.0022411374559238,0.0027457726874819,0.0013743255220721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002790320936942,,,,,,,,,,,,,,,,,0.0021663721502676,
265,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Pseudolabrys taiwanensis,331696,0.0019257033390751,0.0018826888546192,0.0019659592808592,0.0015556518549926,0.0028144310663204,0.002188946893097,0.0023367742802824,0.0022016939043723,0.0028868316783988,0.0027321435629716,0.0021346205742192,0.0026507507888398,0.0026728303217876,0.0029128702625944,0.0022584879790231,0.0011395106648186,0.0021017489785939,0.0017547221553195,0.0018295746305127,0.0011498999411874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029078413609113,
266,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,Methyloceanibacter,Methyloceanibacter caenitepidi,1384459,0.0034006396919462,0.0029427135967068,0.003274955711285,0.0026323685458477,0.0029318645078991,0.0035904426032121,0.0030075407023449,0.0021466519397429,0.0034878900743364,0.003501980218073,0.0032472542299623,0.0027948932638992,0.0025101894001535,0.0028375351434111,0.0021929857213569,0.0030226721765514,0.0023127345131301,0.0026143294722631,0.0015415970224934,0.0027905044919078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013956056305116,
267,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,Nordella,Nordella oligomobilis,169056,0.0060120400205769,0.0046345413631518,0.0056098589407581,0.0042137360027811,0.0057354216244223,0.0048903813136461,0.0046383200859402,0.0051771210956913,0.0063077467408815,0.0054682906285284,0.0063330547311391,0.0055606543573055,0.0053700910345757,0.0067595894247124,0.0065919223539638,0.0045297888623533,0.0061179529530413,0.0047939759362239,0.0047551886854234,0.0038578230194844,,,,,,0.001471833406315,,0.0004512522249241,,,0.0003682854211886,,,0.0006741852028211,,0.0003794856435793,0.0014815168242057,,,,,,,,0.0014132171900842,,,,,,,,,,,,,,0.0004064034971869,,,,0.0004333728558026,0.0006230899247557,,,,,,,,,,0.0008285096907563,,,,0.0003914780326359,,,0.0004054944497947,,,,,0.0033348564107313,
268,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,Pseudorhodoplanes,Pseudorhodoplanes sinuspersici,1235591,0.0038006083655045,0.0026364254575868,0.0027284848384625,0.0022667434585707,0.0036775882963898,0.0024539934778911,0.0026245312631945,0.002444226247301,0.0036788743403942,0.0035943335926915,0.002990728950783,0.0034623414404296,0.0032650874168705,0.0037895183318476,0.0028255080937831,0.0021351327484141,0.0030475866676883,0.0029440044360472,0.0031894950667382,0.0017030630765427,,0.0004525475314517,,0.0008519665127833,,,,,,0.0002555854000884,,,,,,0.0003802843636398,0.0007430824036133,,,,,,,,,,0.0004231689894181,,0.0005500020404669,,,0.0002879673932305,,,,,,,,,,,0.0004636276265569,,,,,,,,,,0.0003955710585987,0.0004036833755914,,0.000773913993312,,,0.0002022781996156,,0.000506868062242,,,,,0.0026015615682811,
269,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidibrevibacterium,Acidibrevibacterium fodinaquatile,1969806,0.0012011830756479,0.0008528918182986,,0.0008159072338788,0.0011784006701915,0.001080204911504,0.0012179905872479,0.0007319428242207,0.0017291410741349,0.0009936393040455,0.0011414065399707,0.0009758809747588,0.0011601946196668,0.0010634662320145,0.0010491791476678,0.0010972504301604,0.0010942618646155,0.0011870570982903,0.000972771536543,0.0009755935982219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020599232907835,
270,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Granulibacter,Granulibacter bethesdensis,364410,0.0009857719684097,0.0005361526625151,,0.0006715497282595,0.0008536152781153,0.0005461880112288,,0.0005138939994696,,,,,,,0.0007064085545048,0.0007054445044375,0.0005032920206236,,0.0006544546119902,0.0005203765752494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000973185746951,
271,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Aliidongia,Aliidongia dinghuensis,1867774,0.0014867679819208,0.0007631558685303,0.001607611077821,0.001177434537866,0.0009075721232524,0.0007672193429084,0.0011448136005077,0.0007394559080262,0.0011735412713477,0.001375306255189,0.0011055666252888,0.0010152953555314,0.0010669010916385,0.0012569940076937,0.0013259180084844,0.0010988938798448,0.0006586095365234,0.0010294706541714,0.0009325930539234,0.0011115641943345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019899838358241,
272,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,Dongia mobilis,578943,0.0020337026774254,0.0024098302743048,0.0017460119712471,0.0021387445302277,0.0022574889559168,0.0019737345289188,0.0023677565389694,0.0020263797930671,0.0024168605840097,0.0024579766290476,0.0023544586086463,0.0023735678376293,0.0021473457300424,0.0021096712180136,0.0022338513611163,0.0013861340357162,0.0019615995343843,0.0019724868242722,0.0014120505521018,0.0014751724839364,,,,,,0.001314608942514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002547515593528,
273,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,Dongia soli,600628,0.0009160235307414,0.000578847275554,,,0.0008003949456115,0.0005143976850429,,0.0004705030988306,,,0.0005000714017887,0.0007459705377475,,,0.0004318809059152,,0.0006878049401371,0.0004553848271161,,0.0004481308834106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002804299180122,
274,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Hypericibacter,Hypericibacter adhaerens,2602016,0.0009699625574423,0.0009814296139665,0.0011045577870101,0.0008442286823033,0.0007840493453155,0.0007092885562898,0.0006162692054951,0.000849259144059,0.0008240725960589,0.0015905259757392,0.0008949314400821,0.0008906750538927,0.0007685913158684,0.0013847957636885,0.001173115974717,0.000789127846517,0.0011278365699139,0.000707322014616,0.0010814195451915,0.0008618327591912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005686726033748,
275,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Hypericibacter,Hypericibacter terrae,2602015,0.000811535734296,0.0005358656792462,0.0007286541741089,0.0007314187355817,0.0008805642294692,0.0008071909481999,0.0011060537823481,0.0008265080084188,0.0006684593891206,0.000838141261106,0.0008431641479458,0.0015284774243625,0.0008326164675678,,,0.0006134108558096,0.0007389992377882,0.0007375665391177,0.0007617067816992,0.0006086858265242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Skermanella,Skermanella aerolata,393310,0.0015251790954926,0.0003847693642189,,0.0002526180635638,,0.0002926517082124,,,,,,,,,,0.0004616270852525,,,0.0003753890621801,0.000247341083426,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004954933698268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,Reyranella,Reyranella graminifolii,1368237,0.0010370010238302,0.0011349954837667,0.0017326732420218,0.0010822159002112,0.001297182433803,0.0011235855125405,0.0013734813234247,0.0011233937149255,0.0011312692859908,0.0010794672572593,0.0015469281150586,0.0008855934759916,0.0014261504226682,0.0012663582858101,0.0010476372096693,0.0012221609625161,0.0011350224913296,0.0009163119891762,0.0013259688710039,0.0009616076300404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006720251094121,
278,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,Reyranella,Reyranella massiliensis,445220,0.0011152624457754,0.0020444558080054,0.0010901843027886,0.0014763776285999,0.0026404420140745,0.0016065938027848,0.0012542603962835,0.0017462747266584,0.0020126108295956,0.0025111755783011,0.0014896888237624,0.0018041903362054,0.0017664036551935,0.0018553098760451,0.0013698717477827,0.0017323546577151,0.0016100620688694,0.0014609667715268,0.0015437896375903,0.0012302451018968,,,,,,,,,0.000406805572363,,0.0003013762850349,,,,0.0008770220229997,,0.0005333345724987,,,,,,,,,0.0005944476446141,,,,,,0.0002879673932305,,,,,,0.0007420113958893,0.0003887391175043,,,0.0003698330061733,,,,0.0004153686396667,,,,,,,,0.0011344146252743,,,,,0.0002826948418328,,,,,,,0.0021625437700109,
279,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,Reyranella,Reyranella soli,1230389,0.0012496045540221,0.0014031023386025,0.0010511869080867,0.0012293277781561,0.001913357300652,0.0015579077167248,0.0012397531043358,0.0013792215391065,0.0017280404220275,0.001587157473945,0.0013066522193274,0.0017922763286569,0.0013012815217446,0.0016369306171448,0.0015428598123887,0.0011394642226547,0.0011454018315703,0.0011762347939904,0.0015515421572179,0.0008903709878082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001110955655849,
280,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,Reyranella,Reyranella terrae,1634993,0.0017328616796416,0.0008162428363681,,0.0008678223477431,0.000857110049483,0.0008192669242398,0.0009667003210696,0.000873523138545,0.000795867725873,0.0008110996802301,0.0011690839876104,0.0008133261985239,0.0004136141472154,0.0008295009412482,0.0007916645671799,0.0013226007771715,0.000975070263972,0.0007542879954868,0.0006960948523862,0.000784703478326,,,,,,,,,,0.000408935236189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium fuliginis,336203,0.0019340948036058,0.0016870793434934,0.0010299356185937,0.0011219983976501,,,,,,,,,,,,,,0.0020022056357407,,0.001058469946539,,,,,,,,,,,,,,0.0005911593965067,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002741462816633,,,,,0.0004947186948901,,0.0005572133224319,,,,,,,,,,,,,,,,,,,,
282,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas daechungensis,1176646,0.0027114503006249,0.0015972305525056,0.0014831172841278,0.0019993490720747,0.0014654255409007,0.0014496265671102,0.0013250231920395,0.0013157366965714,0.0019996298044394,0.0016421479407228,0.0019175125598158,0.001634046512432,0.0018405822453189,0.0015821559704419,0.0016252920803818,0.0022223575564948,0.001556161756401,0.0018231283674013,0.00199840668484,0.0019492682797459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012888956670936,
283,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas limnosediminicola,940133,0.0017168612921578,0.0013181744954617,0.0014678593585318,0.001401945209806,0.0015100491057094,0.0012917967630542,0.001453769097957,0.0015582197122907,,0.0012469691535319,0.0021120665618083,0.0011673177585278,0.0010127590417775,0.0015479532376413,0.001041072102362,0.0017953010596335,0.000797682044306,0.0014806755400112,0.0014282817006164,0.0014678326396656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028547490961934,
284,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas lutea,1045317,0.0013788325228933,0.0014352087423137,0.0010876829736307,0.001979890341912,0.001589818354712,0.0017044741450759,0.0015541949916207,0.0014726088718466,0.0015520941039486,0.0018539589035802,0.0024357158050653,0.0014948472199697,0.0016333113630558,0.0016530969891509,0.0020793895468269,0.0018957135571565,0.002030764337241,0.0016036822801912,0.0013601879528989,0.001739242560926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051558994903228,
285,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sediminicola,386874,0.0016850831551896,0.0021266235406997,0.0027770733457641,0.0020907226981411,0.0016481634684947,0.0021228318591852,0.0026824722280354,0.0021296484358798,0.00179596280574,0.0023479096712743,0.0026122134808234,0.0021861555722974,0.0020296267069223,0.0011487034642748,0.0016207757222418,0.0029458183530559,0.0024043174507812,0.0024389149416209,0.0025565323586246,0.0020453385550265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022293076353478,
286,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. AE3,2594473,0.0015007142155235,0.0009787791224284,0.0013972410769428,0.0013689688474915,0.0013220689266231,0.0009786187093092,0.0010179913747791,0.0010882032438289,0.0015710285106082,0.0013693524607436,0.0012314542089449,0.0011189485773078,0.0016337599883102,0.0012191468855597,0.0011863678703006,0.0017980264864921,0.0008693622200434,0.0010661199302089,0.0015017244197036,0.0011200512856065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003952217972665,
287,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,Sphingosinicella sp. BN140058,1892855,0.0023951112767434,0.0013191061820958,0.0012818405314032,0.001498187500892,0.0015114961006606,0.0013701329341123,0.0016296135836079,0.0016309177725743,0.0012624130803052,0.001826534498621,0.0011391806699178,0.0009744279114481,0.0015562051984326,0.0013372798999777,0.0011699131104244,0.0016047978595552,0.0012472471116536,0.0016955536028705,0.0020636167830848,0.0013682800607919,,,0.0010068542408532,,,,,,0.0004049754481051,,,,,,,,,,,,,0.0004968722075359,,,,,,,,,,,,,,,0.0010506705090533,,,,,,0.0002965996990119,,,,0.0004325565345346,,,,,,,,,,,,,,,,,,,0.0011207748350504,
288,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Azohydromonas,Azohydromonas lata,45677,0.0028913436572142,0.0017504044430922,0.0074135871001442,0.0003266497133714,,,0.0099355635916324,0.0007702674695772,0.0012364579994238,0.0028171669439891,,0.0011420714978922,,,,0.0004154181546749,0.002159516150125,0.0054622221011495,0.0031782334522486,0.0063088027223998,,,0.0017686070421719,,,,,,,,,,,,,,,,,,,,,0.000839022724133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020606817647346,,,,,,,,,,,,,
289,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia hospita,169430,0.0029268921799786,0.0013743367169054,0.0019437105064994,0.0013032360571618,0.0012696837888811,0.0011362642373926,0.0026310422162072,0.001490187382152,0.0016983475734496,,0.002180551057619,0.0016383007681884,0.0015715656389989,0.0014086048759153,0.0017720091829178,0.0014681872565261,0.0019185693660763,0.0012575849336136,0.0014632581916027,0.0015329688102068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008440007602358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011884857502557,
290,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp. SOS3,1926494,0.000990420070815,0.0004264087451255,,0.0004268910608722,0.000751046867541,,,0.0005775207206769,,,,,,,,0.0003550704361204,,,,0.0004600155126259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Caldimonas,Caldimonas hydrothermale,391358,0.0019777322266087,0.0010866865148291,0.0016134764453981,0.0007143387390671,0.0009076888289343,0.0007059123604946,0.0017909673205122,0.0011283196836978,,0.0012492513232653,0.0014019871294611,0.001213422383564,0.0012302651145103,0.0012642122158106,0.0011540792235175,0.0008717313951961,0.0012307020569971,0.0010719331824852,0.001197584834804,0.001322748032584,,0.0005706873930535,0.0006187283510502,0.0006830598780471,,,,0.0003964526399889,,,,,0.0013326685512226,0.0004597449523866,,,0.0009431647692057,,,0.0005543603356463,,,,,,,0.0004969047258241,,,,0.0005990888104741,,0.0004491208564222,,,,,,,,,,,,,,,,,,,,0.0013394300223116,0.0008184573112046,,,,,,,,,,,,0.0007554824403878,
292,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Ramlibacter ginsenosidimutans,502333,0.001317026964055,0.0008406736784826,0.001392371161986,0.0009089486861148,0.0011027514869653,0.0008922217297594,0.001376409149751,0.0009921219081559,0.0009103633185531,0.0012976902083549,0.001227034750182,0.001257363495922,,0.0009235113087063,0.0014861712462808,0.0014856041616956,0.0009982375846426,0.0017765463527255,0.0010151876708722,0.0006561330139719,0.0010597908182146,0.0005722897457994,0.0022880802024629,0.0025043293719495,0.0017334000342931,0.0015771593883427,0.0018468729465316,0.001216590751412,0.0014146914618501,0.0007700658847487,0.0029232867504462,0.0021271428370807,0.0011811874242886,0.0036819486786447,0.0006538262003461,0.0012954273878066,0.0017658938448019,0.0023147603215911,0.000868953167189,0.0004499674412543,0.0008237952871554,0.0004172921422264,0.0010427908395492,0.0014423740175436,0.0012085142470758,0.0009106240301181,0.0014163057500681,0.0052659721105115,0.0017887009257782,0.0028816533109216,0.0007870046686565,0.0012061241241589,0.0025184433328277,0.0040079526673148,0.0022788365891568,0.0040685207205238,0.0014628947749122,0.0016715477273001,0.0011767075806412,0.0017619759790945,0.0065601756831562,0.001820373170808,0.0006464325844001,0.0010620835577988,0.0024921014054934,0.0007634006143852,0.0016576130099854,0.0029134500188039,0.0019230660849381,0.0069340962402951,0.0005128165593526,0.0009702895206344,0.001357407784625,0.0039120630123133,0.0021375241380642,0.0032844668163944,0.0023299784392881,0.0022538822603563,0.001180878621219,0.0028436353976252,0.0007225815154109,0.0036707300356772,0.002649177367558,0.0031303621470256,,0.0005597486844351,
293,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Ramlibacter tataouinensis,94132,0.0028931967834079,0.0031487618901196,0.0034700557884083,0.0023844678618626,0.003649562005088,0.002757951934673,0.0032181943589618,0.0026381240942404,0.0045358928736258,0.0035822210486225,0.0028590819276574,0.0036565474647027,0.0037967880300132,0.0033097543505338,0.0034127013489202,0.0041543496457801,0.0035687425361913,0.0024373318281496,0.0033617261288947,0.001814210637589,0.0025493424459822,0.0066244368970528,0.0024398240677522,0.0076062706836326,0.0027618782941873,0.004054206594378,0.0068076283663369,0.0084401369363698,0.0045979211530225,0.0047170935387602,0.0097061474116476,0.0036830647579582,0.0039903965046615,0.0115976765234545,0.0062145418395559,0.0030835844831951,0.0086605106690043,0.0040517504283143,0.0089527964005001,0.0016332854341028,0.0043140656485855,0.0029938043236488,0.0040679246662744,0.0061982640066866,0.0060013442079713,0.005632399353576,0.0042269313611073,0.003458206899572,0.0048050539106248,0.0035129559457021,0.0042895650697056,0.0036067061634565,0.004962527286179,0.0028071218002604,0.0088172212988976,0.0033574920088368,0.0066010377217632,0.0092858473269281,0.0063192976274837,0.0035115159859169,0.0029815701430147,0.0025080054348527,0.0030093587364307,0.0052885045927561,0.0056254363125318,0.003888016018342,0.0044003987837827,0.0149326733173741,0.0061008506166293,0.0044186744063398,0.0028550422737384,0.0052297039451443,0.0083885660326214,0.0039375369662568,0.0047867274150474,0.0042578788952721,0.0089755681755241,0.0170828224993654,0.0032992176554906,0.0060601498226284,0.003032049924463,0.00341483057809,0.0080487973772203,0.005525236660406,,0.000793737766212,
294,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Rhodoferax saidenbachensis,1484693,0.0009003252738934,0.000611663439934,,0.0004861839810939,,0.0006528563570239,0.0010330358401816,0.0006645532485461,,,,0.0007355478494596,,,,0.0007467501279214,,,0.0006589001325855,0.000412771203736,0.0025923836879063,0.0020325712316753,0.0022225314400423,0.0019873854877474,0.0028717889001224,0.0028041904087037,0.0029250385166319,0.0048472411122043,0.0012813666659053,0.0070568198143149,0.0006550227935809,0.0099215440125934,0.0016669744916506,0.0038144312602572,0.0020576316206686,0.0017462438680969,,,0.0138274413836807,0.0063492936914981,0.0014355554445429,0.0090650123363496,0.004608967372455,0.003742418730097,0.000606828543308,0.0055976376351829,0.0006591902747087,0.0035693976537304,0.0020719495532022,0.0032442549349142,,,0.0039651065238317,0.0009000019975943,0.0014646068821372,0.002854553272368,,0.0014957849509407,0.0041308920646013,0.0103824283859199,0.0027920381173016,0.0010718158718949,0.0005570131204228,0.0020552298398621,0.0010376498088721,,0.0014907866149698,0.0067918820335418,0.0032384163104868,0.0043892546165128,0.0022237587203318,0.0067641725290288,0.001526411785979,0.0014176227897204,0.0031960597750651,0.0028896813250946,0.0170733775620137,0.0206608640234981,0.0025238407642342,0.0009536742300024,0.0005325517308803,0.0041510239685266,0.0048032440700427,0.0064180168062415,,,
295,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax ginsengisoli,363844,0.0007425665818029,0.0008709151664072,0.001269000392805,0.0011549697183382,,0.0004752577189284,0.0008316503837863,0.000649585917903,0.0011427498796324,0.0016596859063681,0.0014335546884927,0.0005873591349602,0.0010444439789886,0.0012755033973019,0.0012569684338282,0.0008535618767558,0.000593468047566,0.0015146032193135,0.0006268769703432,0.0004403610617723,,,0.0006972249760422,,,,0.0006593228715888,,,,,,,,,,,,,,,,,,,,,,0.000584870529246,,,,,,,,,,,,,,,,,,,,,,,,,0.0007098113733162,,,,,,,,,,,,0.000315147591755,
296,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax paradoxus,34073,0.0012849487066412,0.0012924517602448,0.0025464595826767,0.0012071785159058,0.0018195266462718,0.0010006693747883,0.0015885585918078,0.0010930617462786,0.0026018117663226,0.0023190100306487,0.0018469781344125,0.0015003769443775,0.0015201369597447,0.0016411514337018,0.002709997826549,0.0016943223201438,0.0018197277363626,0.0015901689970061,0.0010430105102855,0.0010722453826027,,,,,,,0.000971694694641,0.0010111053154462,,0.0010526114530643,,0.0018521090030005,0.0012178343703113,0.0005082259952852,,,,0.0015604146423211,0.0013603811517624,0.0006448188183315,,,,,,0.001686036667897,,,0.0008845532384715,,,,0.0005253609000324,0.0008848650835348,0.0007004366687196,0.0007663446911607,0.0018270847906087,,0.0004734224544509,0.0004523100425761,,,,,0.000483289895795,0.0013798787967991,0.0009630338015857,0.0023688051607079,0.0029141947261304,,0.0008376663964014,0.000615533576814,0.0004737728972529,0.0004898793638172,0.0013023009822255,0.0010762684150758,0.0014646383143777,0.0012631437776172,0.000332095934056,,,0.0005103520425626,,,,0.0008196550674087,
297,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. PAMC 28711,1795631,0.0009869318015407,0.0004621431404649,,,0.0009046055469714,0.0008023327761549,0.0007580916254071,0.0005742028118644,0.0012177505644505,,0.0009857405877644,0.0007189092715151,,,,0.0007587295303809,0.0007522148985637,,0.0007159349617046,,0.0008580277230146,,0.0003948461139107,,,0.0010254060906879,,0.0004892242834687,,0.000421839867196,0.0006181282197321,0.0004757987808458,0.0005219527188138,0.0006513715406862,,,,,,,,,,,0.0005006051916195,,,,,,0.0006664821862531,,,,,,,,,,,,,0.0007063982541146,0.0003809526237779,,,,0.0005457978990296,,,,0.0006192725182216,,,,,0.00094288952267,,,0.0004955047740102,,0.0005541768777512,,,0.0003388512111306,
298,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. PMC12,2126319,0.0010071516065763,0.0005031634119257,,0.0004369229673027,0.000856856450204,0.0003229941823926,0.0005091066312797,0.0003608702864871,,,0.0005072329267396,,0.0008230643518264,0.000880683480643,,0.0006858495619601,0.0005546331619302,0.0007079276424041,0.0008076070524915,0.0004543037399918,,,,,,,,,,0.000849333286133,,0.0006386104726452,,,,,,,,,,,,,,0.0007600834670833,,,,,,,,,,0.0003881317599812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Zhizhongheella,Zhizhongheella caldifontis,1452508,0.0010652137881579,0.0005331308376545,0.0011902622849385,0.0003683293803637,,0.0004588419848458,0.0017680386308867,0.0008389697412458,,0.001028352240534,0.000559917954251,0.0005150690396097,0.0005915981934726,,,0.0005507143540824,0.0006031802295031,0.0008212723425023,0.0007120579271283,0.0008694558058785,,,0.0004769489923833,0.0007344612932425,,,,0.000607924764204,,,,,0.0010184662858271,0.0003884084039478,,,0.0006683828173492,0.0005210082327586,,,,,,,,,,,,,0.0004251207776748,,,,,,,,,,,,,,,,,,,,,,0.0010123314807937,,,,,,,,,,,,,0.0005180551663409,
